gene	normal_pdcs	malignant_pdcs	logFC	pval
FGF7	0.00332766377575407	0.00625492094810059	0.00292725717234652	0.572173375959471
CDON	0	0.00292692883549484	0.00292692883549484	0.428671706251288
NME5	0	0.00292692883549484	0.00292692883549484	0.428671706251288
SIGLEC15	0	0.00292692883549484	0.00292692883549484	0.428671706251288
C20orf203	0	0.002926654911895	0.002926654911895	0.428671706251288
CCL1	0	0.002926654911895	0.002926654911895	0.428671706251288
FANCM	0.0969307619168124	0.0998568503628576	0.00292608844604518	0.992335435299185
DUSP16	0.0117111292651431	0.0146365680290152	0.00292543876387214	0.924508644711093
ADIRF	0	0.00292473897223635	0.00292473897223635	0.428671706251288
FAM111B	0.145579185971941	0.148502380740692	0.00292319476875108	0.805208627556271
PPIP5K1	0.0552814102918695	0.0581984938317941	0.00291708353992462	0.906141838664473
NR1H3	0.0129599165526517	0.0158740146636475	0.00291409811099578	0.936735945595388
PHOSPHO1	0	0.00290114715957752	0.00290114715957752	0.428671706251288
RAB17	0	0.00290114715957752	0.00290114715957752	0.428671706251288
BTN3A1	0.157936094664737	0.160837044208552	0.00290094954381409	0.793198655490671
HMGCR	0.146366665325019	0.149264232175209	0.00289756685019027	0.743897521006611
CFAP54	0.00500245650697963	0.00788632234506166	0.00288386583808203	0.602971058230678
ZNF275	0.0841664103156256	0.0870466257114064	0.00288021539578083	0.749761351291559
P3H3	0.0031118923597404	0.00599142228892317	0.00287952992918277	0.572173375959471
CLDN9	0	0.00287294356170741	0.00287294356170741	0.428671706251288
KIR2DL3	0	0.00287294356170741	0.00287294356170741	0.428671706251288
KRTAP5-9	0	0.00287294356170741	0.00287294356170741	0.428671706251288
PAX6	0	0.00287083858387023	0.00287083858387023	0.428671706251288
SUSD4	0	0.00287083858387023	0.00287083858387023	0.428671706251288
COL17A1	0.00204307968516139	0.00491161438539668	0.00286853470023529	0.572173375959471
MTCP1	0.00148716577306096	0.00435131101880633	0.00286414524574537	0.572173375959471
CCBE1	0.0017599209162787	0.00462273851394359	0.00286281759766489	0.572173375959471
C17orf100	0.00871759189015456	0.0115759962373543	0.00285840434719977	0.819646374662628
CCDC42	0.00280360642045265	0.00565921587665726	0.0028556094562046	0.572173375959471
TIMP4	0	0.00285203998679824	0.00285203998679824	0.428671706251288
LARGE2	0	0.00284944969393289	0.00284944969393289	0.428671706251288
SEMA3G	0	0.00284944969393289	0.00284944969393289	0.428671706251288
FAM72B	0.00808030413054771	0.0109283440270285	0.00284803989648082	0.612068024458974
MSH5-SAPCD1	0	0.00283862470400172	0.00283862470400172	0.428671706251288
THRSP	0	0.00283862470400172	0.00283862470400172	0.428671706251288
DAGLA	0	0.00282959405021797	0.00282959405021797	0.24666724741011
MOG	0.00279067860694693	0.00561906277405092	0.00282838416710398	0.572173375959471
VNN1	0.0196407144630794	0.0224686891664342	0.00282797470335483	0.867980548269722
RRAD	0.00120246897261833	0.00402784631786302	0.00282537734524468	0.906141838664473
TRAIP	0.0190976357503659	0.0219188646525158	0.00282122890214989	0.501559862001086
FBXL16	0.00441289157181978	0.00722044941445176	0.00280755784263198	0.387032258715811
C19orf57	0.00813617640911082	0.0109429880202603	0.00280681161114949	0.611021247380049
ICAM5	0	0.00280641552218195	0.00280641552218195	0.428671706251288
ACTA1	0	0.00279097064536484	0.00279097064536484	0.428671706251288
DBH	0	0.00279097064536484	0.00279097064536484	0.428671706251288
CPLANE1	0.291129091139147	0.293917417095819	0.00278832595667228	0.813660310120255
KIF20A	0.0196794735233791	0.022463136128575	0.00278366260519594	0.995652889252716
RLN2	0.00285909138612113	0.00564157383574453	0.0027824824496234	0.572173375959471
GPRIN1	0	0.00278122417183739	0.00278122417183739	0.428671706251288
PPP1R13B	0.0195775999188559	0.02235725025566	0.00277965033680412	0.601186375637772
LILRB5	0.0033480710061216	0.00612277219198475	0.00277470118586315	0.87923101636751
SPIB	1.76756637372801	1.77033385540211	0.00276748167409835	0.995652889252716
GLIPR1L2	0.0118628704788959	0.0146257654845429	0.00276289500564703	0.820903638846852
CFAP206	0	0.00275916261598068	0.00275916261598068	0.428671706251288
TMEM150C	0	0.00275916261598068	0.00275916261598068	0.428671706251288
GLS2	0	0.00275892090707697	0.00275892090707697	0.428671706251288
LGI3	0	0.00275892090707697	0.00275892090707697	0.428671706251288
DPEP3	0.00130885526177397	0.00405438721143311	0.00274553194965914	0.906141838664473
PLEKHO2	0.0376806711659587	0.0404117364651721	0.00273106529921339	0.906141838664473
GTSF1L	0	0.0027231639569659	0.0027231639569659	0.428671706251288
PSD2	0	0.0027205802224078	0.0027205802224078	0.428671706251288
SPDYE9P	0	0.00271964196441009	0.00271964196441009	0.428671706251288
ZNF621	0.144076996101603	0.146796583014515	0.0027195869129121	0.660979852795346
PRIM2	0.125479487213184	0.128193209454115	0.00271372224093044	0.895844303471864
CLEC20A	0.00363728232207447	0.00634841770445185	0.00271113538237738	0.603879922030816
CYP3A4	0	0.0027105295923793	0.0027105295923793	0.428671706251288
NPIPB9	0	0.0027105295923793	0.0027105295923793	0.428671706251288
RHBDD2	0.063476183411071	0.0661789216907443	0.00270273827967329	0.751805346799667
DRC7	0	0.00269548451844486	0.00269548451844486	0.428671706251288
PRKAA2	0	0.00269548451844486	0.00269548451844486	0.428671706251288
SKOR1	0	0.00269548451844486	0.00269548451844486	0.428671706251288
TMED7-TICAM2	0	0.00269548451844486	0.00269548451844486	0.428671706251288
LRRC49	0.00208578213865061	0.00477589337696811	0.00269011123831749	0.572173375959471
WTIP	0.00340825205846636	0.00609779197047286	0.0026895399120065	0.879816993653398
CKMT1A	0	0.00267879615615711	0.00267879615615711	0.428671706251288
PCDHB1	0	0.00267879615615711	0.00267879615615711	0.428671706251288
MAP3K19	0.00404372500510303	0.00671539609047712	0.0026716710853741	0.879816993653398
LARGE1	0	0.00266749077294004	0.00266749077294004	0.428671706251288
ANKRD62	0	0.00266097955871951	0.00266097955871951	0.428671706251288
NLRP2B	0	0.00266097955871951	0.00266097955871951	0.428671706251288
RASL10A	0	0.00265583923171836	0.00265583923171836	0.428671706251288
IL34	0	0.00264584226490033	0.00264584226490033	0.428671706251288
NOG	0	0.00264584226490033	0.00264584226490033	0.428671706251288
PCDH11X	0.00166329889133244	0.00430908949345332	0.00264579060212088	0.906141838664473
SLC38A4	0	0.00264318976324753	0.00264318976324753	0.428671706251288
ACR	0	0.00264208620451438	0.00264208620451438	0.428671706251288
ALB	0	0.00264208620451438	0.00264208620451438	0.428671706251288
IL23R	0	0.00264208620451438	0.00264208620451438	0.428671706251288
PCDHGC4	0	0.00264098361457572	0.00264098361457572	0.428671706251288
SEL1L2	0	0.00264098361457572	0.00264098361457572	0.428671706251288
NOS2	0	0.00263988199209612	0.00263988199209612	0.428671706251288
NOTCH2NLB	0	0.00263988199209612	0.00263988199209612	0.428671706251288
UPB1	0	0.00263988199209612	0.00263988199209612	0.428671706251288
DYDC2	0	0.00263746182153236	0.00263746182153236	0.428671706251288
STARD6	0	0.00263746182153236	0.00263746182153236	0.428671706251288
RTP5	0	0.00263636328597751	0.00263636328597751	0.428671706251288
IGFBPL1	0	0.00263526571230082	0.00263526571230082	0.428671706251288
PODN	0	0.00263526571230082	0.00263526571230082	0.428671706251288
RIPPLY3	0	0.00263110368137622	0.00263110368137622	0.428671706251288
BMP2	0	0.00262782761773511	0.00262782761773511	0.428671706251288
CCDC74B	0	0.00262782761773511	0.00262782761773511	0.428671706251288
ERBB4	0	0.00262782761773511	0.00262782761773511	0.428671706251288
SAXO1	0	0.00262782761773511	0.00262782761773511	0.428671706251288
PRG2	0	0.00262260371587017	0.00262260371587017	0.428671706251288
TEKT2	0	0.00262260371587017	0.00262260371587017	0.428671706251288
IYD	0	0.00261761791811013	0.00261761791811013	0.428671706251288
OGN	0	0.00261761791811013	0.00261761791811013	0.428671706251288
SIM2	0	0.00261761791811013	0.00261761791811013	0.428671706251288
SYT14	0	0.00261761791811013	0.00261761791811013	0.428671706251288
BMERB1	0	0.00261545638788961	0.00261545638788961	0.428671706251288
KIFC3	0	0.00261545638788961	0.00261545638788961	0.428671706251288
ZNF683	0	0.00261545638788961	0.00261545638788961	0.428671706251288
MYOZ1	0.00128583416291364	0.00390023750883418	0.00261440334592055	0.906141838664473
APLP1	0.0051304486995133	0.0077417630337908	0.0026113143342775	0.879816993653398
CASKIN1	0	0.00260899424275436	0.00260899424275436	0.428671706251288
WFDC2	0	0.00260899424275436	0.00260899424275436	0.428671706251288
ME1	0	0.00260792047854169	0.00260792047854169	0.428671706251288
LRP5L	0.0162825629460594	0.0188901725348705	0.00260760958881114	0.906141838664473
BEND6	0.236835978830965	0.239423071966813	0.0025870931358479	0.599535641484362
BEND7	0.00414100710408701	0.00672671718440931	0.00258571008032229	0.879816993653398
FAT1	0.00269572654467006	0.00528091658720055	0.00258519004253049	0.572173375959471
CLTRN	0	0.00258474091043541	0.00258474091043541	0.428671706251288
CYP7B1	0	0.00258474091043541	0.00258474091043541	0.428671706251288
OSGIN1	0	0.00258474091043541	0.00258474091043541	0.428671706251288
TIGD4	0	0.00258474091043541	0.00258474091043541	0.428671706251288
FAM71F1	0	0.00258431963705957	0.00258431963705957	0.428671706251288
CPT2	0.117522051594916	0.120102047278151	0.00257999568323494	0.712195685502684
SLC30A3	0	0.00257927557483482	0.00257927557483482	0.428671706251288
ZNF732	0	0.00257927557483482	0.00257927557483482	0.428671706251288
UCK1	0.0846160072501665	0.087192726833399	0.00257671958323248	0.978476508432553
METTL8	0.232349800274752	0.234925496221482	0.00257569594673004	0.792424452795374
SERP2	0	0.00257529698808545	0.00257529698808545	0.428671706251288
FRA10AC1	0.174053839376443	0.176628384518956	0.00257454514251299	0.731886697744725
CERKL	0.0014536588271322	0.00402784631786302	0.00257418749073082	0.906141838664473
PGF	0.00167719323207039	0.00424899945139771	0.00257180621932731	0.572173375959471
GCNT3	0	0.00256468101542069	0.00256468101542069	0.428671706251288
H2AC7	0	0.00256468101542069	0.00256468101542069	0.428671706251288
SAMD14	0	0.00256468101542069	0.00256468101542069	0.428671706251288
C13orf46	0	0.00256343810941651	0.00256343810941651	0.428671706251288
MAP7D2	0.00283667880500728	0.00539991929720526	0.00256324049219798	0.572173375959471
SS18L1	0.0666209045680103	0.0691838671539626	0.00256296258595229	0.759762096032345
FAM76A	0.173006921653137	0.175568787084859	0.0025618654317221	0.973764445098473
SH2D4A	0	0.00256054290285087	0.00256054290285087	0.428671706251288
YAE1	0.0732660373841733	0.0758258516253284	0.00255981424115505	0.626809307887477
BTNL2	0	0.00255827290430996	0.00255827290430996	0.428671706251288
ADARB2	0	0.00255724248137819	0.00255724248137819	0.428671706251288
PDLIM4	0	0.00255724248137819	0.00255724248137819	0.428671706251288
PRODH	0	0.0025568305558706	0.0025568305558706	0.428671706251288
SLC5A10	0	0.0025568305558706	0.0025568305558706	0.428671706251288
CCDC169	0	0.00255415642799731	0.00255415642799731	0.428671706251288
PDCD1	0	0.00255415642799731	0.00255415642799731	0.428671706251288
PNMA2	0	0.00255415642799731	0.00255415642799731	0.428671706251288
POU3F3	0	0.00255415642799731	0.00255415642799731	0.428671706251288
RD3	0	0.00255415642799731	0.00255415642799731	0.428671706251288
TNS4	0	0.00255415642799731	0.00255415642799731	0.428671706251288
SYCE1	0	0.0025484166379178	0.0025484166379178	0.428671706251288
ADGRB1	0	0.00254759887461469	0.00254759887461469	0.428671706251288
ZAR1L	0	0.00254759887461469	0.00254759887461469	0.428671706251288
FLVCR2	0.00186017254679283	0.00440475311334177	0.00254458056654894	0.906141838664473
AQP8	0	0.00254433331495028	0.00254433331495028	0.428671706251288
ARMC12	0	0.00254433331495028	0.00254433331495028	0.428671706251288
MCF2L2	0.0134218904672642	0.015965128996715	0.00254323852945085	0.807501863099954
C11orf95	0.0540193590243848	0.0565616257312758	0.00254226670689096	0.688269829526718
EML1	0	0.0025362076690503	0.0025362076690503	0.428671706251288
STMN4	0	0.0025362076690503	0.0025362076690503	0.428671706251288
IFIT5	0.0876227587847114	0.09014948140364	0.00252672261892851	0.813069672548754
CASKIN2	0.00887417309828428	0.0113985737113965	0.00252440061311223	0.819646374662628
CUL2	0.212247787873962	0.214767298574259	0.00251951070029732	0.746455047812808
SLFNL1	0.00546720964218296	0.0079818616558145	0.00251465201363153	0.879816993653398
FGF23	0.00178774785244167	0.00430143604775638	0.00251368819531471	0.906141838664473
TRPC6	0.00782722817761989	0.0103379360918105	0.00251070791419061	0.609881827556153
SLC22A18AS	0	0.00250562227066205	0.00250562227066205	0.428671706251288
SPR	0	0.00250562227066205	0.00250562227066205	0.428671706251288
TGFB2	0	0.00250562227066205	0.00250562227066205	0.428671706251288
TNNI3	0	0.00250562227066205	0.00250562227066205	0.428671706251288
CASP8AP2	0.456793068556785	0.459298305055601	0.00250523649881562	0.913018393872338
FMR1NB	0	0.00250365008258924	0.00250365008258924	0.428671706251288
NKX6-1	0	0.00250365008258924	0.00250365008258924	0.428671706251288
P2RX3	0	0.00250365008258924	0.00250365008258924	0.428671706251288
CHRNA7	0.00542302706455448	0.0079209712352184	0.00249794417066392	0.879816993653398
SLC23A1	0.0417352815865472	0.0442266811161304	0.00249139952958323	0.648186760052323
RAC3	0.0194711000554975	0.0219561542788042	0.00248505422330671	0.72703752981904
PRF1	0.045662728486044	0.0481466521402053	0.00248392365416134	0.561750729287775
TRPA1	0.00199121291823407	0.00447452219362823	0.00248330927539416	0.906141838664473
MRE11	0.434361169715047	0.436842998646729	0.00248182893168136	0.866766359013307
RNF165	0.0202788506915366	0.0227605019682292	0.00248165127669268	0.89236426208579
ACHE	0	0.00248120117462522	0.00248120117462522	0.428671706251288
P2RY12	0	0.00248120117462522	0.00248120117462522	0.428671706251288
CA9	0	0.00247830405356912	0.00247830405356912	0.428671706251288
PHYHIP	0	0.00247830405356912	0.00247830405356912	0.428671706251288
ETV4	0	0.00247474066525756	0.00247474066525756	0.428671706251288
ABCC2	0.0083902964489625	0.0108599703893141	0.00246967394035157	0.849529259343375
KIRREL1	0	0.00246850653005917	0.00246850653005917	0.428671706251288
SLC7A8	0	0.00246850653005917	0.00246850653005917	0.428671706251288
MANSC1	0.0108775647450646	0.0133373396810659	0.0024597749360013	0.822108603440999
SMG7	0.424176287519986	0.426629329777735	0.00245304225774851	0.906141838664473
DNAJC10	0.45903574902641	0.461483762496331	0.00244801346992124	0.796745100634415
TMED4	0.67583605312746	0.678283840365101	0.00244778723764105	0.906141838664473
SMAD9	0.00634267195754841	0.00877740761639433	0.00243473565884592	0.849529259343375
PPT2-EGFL8	0.00437385947230879	0.00680784889195595	0.00243398941964716	0.87923101636751
ZNF18	0.0489674084890831	0.051397727629156	0.00243031914007293	0.80238592350236
GABRB3	0.00379210258741981	0.00622142954631194	0.00242932695889213	0.572173375959471
BATF2	0	0.00242733852171597	0.00242733852171597	0.428671706251288
SAA1	0	0.00242733852171597	0.00242733852171597	0.428671706251288
ZACN	0	0.00242733852171597	0.00242733852171597	0.428671706251288
CLCF1	0.00346081333625015	0.00588446687470041	0.00242365353845026	0.572173375959471
ABCA12	0	0.00241320232604101	0.00241320232604101	0.428671706251288
B4GALT5	0.0941467456982527	0.0965568799317155	0.00241013423346285	0.817638733925386
CNTNAP3B	0.00191964374699296	0.00432869941628194	0.00240905566928898	0.572173375959471
TMEM63B	0.0144379233035341	0.0168446958435075	0.0024067725399734	0.890272149221099
ANKDD1B	0.0051800934464212	0.00757906721236113	0.00239897376593993	0.87923101636751
GALNT16	0	0.00238811377312912	0.00238811377312912	0.428671706251288
OR2M4	0	0.00238811377312912	0.00238811377312912	0.428671706251288
STAC2	0	0.00238811377312912	0.00238811377312912	0.428671706251288
PRADC1	0.175478085827026	0.177861309242741	0.00238322341571454	0.585791112831178
GPR162	0.0107217417557785	0.0131003698244789	0.00237862806870043	0.806489823304824
CDC42EP4	0.0029329567703483	0.00531077218743231	0.00237781541708401	0.387032258715811
CSF3R	0.104523418169921	0.106898015377821	0.0023745972078995	0.989959321018803
DOC2A	0	0.00237444839502704	0.00237444839502704	0.428671706251288
LGALS4	0	0.00237444839502704	0.00237444839502704	0.428671706251288
WNK4	0	0.00237444839502704	0.00237444839502704	0.428671706251288
NIPAL1	0.00620077698394397	0.00857302135493783	0.00237224437099386	0.603879922030816
NDRG4	0.00188127091446202	0.00424747517390191	0.0023662042594399	0.906141838664473
HRAS	0.166142335161806	0.168507238296631	0.00236490313482465	0.786874757600902
ITGA11	0.0041417616104375	0.00649175252072176	0.00234999091028426	0.879816993653398
C5AR2	0.00412606697976435	0.00646790407211986	0.00234183709235551	0.879816993653398
AOC2	0.00273644696443518	0.00507167350064392	0.00233522653620874	0.906141838664473
ZAN	0.00967378498402105	0.01200671521748	0.00233293023345897	0.819646374662628
RAMACL	0.00214962018927881	0.00447452219362823	0.00232490200434943	0.906141838664473
CFAP97D1	0.00193854099928556	0.00425864212021011	0.00232010112092455	0.906141838664473
CRYBG3	0.53511124768495	0.537426286535183	0.00231503885023354	0.943407111752685
PCNX2	0.0360108827887984	0.0383222909709886	0.00231140818219018	0.863313771777265
ASIC4	0.00691257901262997	0.00922100028812564	0.00230842127549568	0.848191539131342
MSTN	0	0.00230782713122271	0.00230782713122271	0.428671706251288
ANKRD30BL	0	0.00230682997486586	0.00230682997486586	0.428671706251288
FLG2	0	0.00230682997486586	0.00230682997486586	0.428671706251288
OPN1SW	0	0.00230682997486586	0.00230682997486586	0.428671706251288
PCGF2	0	0.00230682997486586	0.00230682997486586	0.428671706251288
PRMT8	0	0.00230682997486586	0.00230682997486586	0.428671706251288
NHEJ1	0.00416711035576219	0.00647350412471804	0.00230639376895585	0.572173375959471
B3GNT8	0.00186017254679283	0.00416637717268203	0.00230620462588919	0.906141838664473
KBTBD12	0.00294913305424608	0.00525147946178833	0.00230234640754225	0.817638733925386
GSTT2B	0	0.00230152689943783	0.00230152689943783	0.428671706251288
SIX1	0	0.00230152689943783	0.00230152689943783	0.428671706251288
TRAPPC11	0.196276253580195	0.198575227704877	0.00229897412468216	0.627151232579507
ZMYND12	0.00323366482376094	0.00552330261301354	0.0022896377892526	0.572173375959471
SH2D1B	0.00458121822228016	0.00686273581123964	0.00228151758895948	0.879816993653398
C21orf62	0.0137058992421863	0.0159840259858884	0.00227812674370217	0.784275249231058
RASAL1	0	0.00226430350176532	0.00226430350176532	0.428671706251288
C19orf71	0	0.0022641436950971	0.0022641436950971	0.428671706251288
CHD5	0	0.0022641436950971	0.0022641436950971	0.428671706251288
STEAP4	0.00635801843870157	0.00861962594008803	0.00226160750138646	0.880175439513163
ZNF433	0.0134366555835584	0.0156939511019734	0.00225729551841494	0.933401546110513
ALDH1L2	0.0186932988089619	0.0209505425314305	0.0022572437224686	0.906141838664473
KCNS2	0	0.00225175050097469	0.00225175050097469	0.428671706251288
SRCIN1	0	0.00225175050097469	0.00225175050097469	0.428671706251288
TAC4	0	0.00225175050097469	0.00225175050097469	0.428671706251288
ADAMTS7	0	0.00225143457780075	0.00225143457780075	0.428671706251288
TMOD2	0.0742618521772804	0.0765108897688485	0.00224903759156803	0.913606253534615
MOGAT3	0.00147993945786147	0.00372729590097736	0.00224735644311588	0.906141838664473
CAPN3	0.0987199232748571	0.100966147651879	0.00224622437702225	0.752991293128788
CNKSR1	0.00355092358563382	0.0057963302765596	0.00224540669092578	0.572173375959471
ZNF850	0.0309266959107084	0.0331648611374234	0.00223816522671504	0.930542827182201
MTERF3	0.08107101157801	0.083306106920197	0.00223509534218704	0.853305536256198
SLC2A12	0	0.00223482124930251	0.00223482124930251	0.428671706251288
TCEAL5	0	0.00223482124930251	0.00223482124930251	0.428671706251288
TANGO2	0.0869643082910368	0.0891971594236321	0.00223285113259529	0.772751980568907
SLC2A10	0.00364055999141115	0.00587248261907049	0.00223192262765934	0.879816993653398
IL5RA	0	0.00223156006201782	0.00223156006201782	0.428671706251288
GSTO2	0.00536289341160771	0.00758160324157315	0.00221870982996544	0.605047814795671
WIPI1	0.0621510665302386	0.0643696661951633	0.00221859966492461	0.893984709930113
NEDD4	0.0716985578524018	0.0739124043869469	0.00221384653454516	0.801051045429518
MAP1B	0.00428218823878917	0.00649548332999297	0.0022132950912038	0.572173375959471
CYP51A1	0.0333524592872385	0.0355630688953183	0.00221060960807978	0.658338916690277
KIAA1549	0.0023893260099739	0.00459848337121049	0.0022091573612366	0.817638733925386
APBB2	0.00468110152204476	0.00688982649198316	0.0022087249699384	0.605047814795671
CERS3	0	0.00220113922240166	0.00220113922240166	0.428671706251288
FAM151B	0.00401322866295469	0.00620451577131883	0.00219128710836414	0.879816993653398
CAPS	0.0678960931310338	0.0700713641918295	0.00217527106079578	0.572173375959471
GFI1	0.0932147837995408	0.0953852576724671	0.00217047387292627	0.964441177644048
ATP2B3	0	0.00216790807470786	0.00216790807470786	0.428671706251288
HSF2BP	0	0.00216790807470786	0.00216790807470786	0.428671706251288
ITGB3	0	0.00216790807470786	0.00216790807470786	0.428671706251288
CYP2C9	0	0.00216586557482118	0.00216586557482118	0.428671706251288
MGAT5B	0	0.00216586557482118	0.00216586557482118	0.428671706251288
TAS2R13	0.00355537850609627	0.00571359831938201	0.00215821981328574	0.879816993653398
TAS2R20	0.00319575484592816	0.00535263835315412	0.00215688350722596	0.572173375959471
MAGOHB	0.457136277829668	0.459290856176051	0.00215457834638355	0.872314574165617
ASB16	0.00230512024969075	0.00445797268199574	0.00215285243230499	0.572173375959471
MYO15A	0.00372832656292721	0.00586838898320928	0.00214006242028207	0.87923101636751
KNTC1	0.134656908694701	0.13679494512068	0.00213803642597965	0.855720649178933
PIK3R6	0.00170664475388487	0.00383998583075995	0.00213334107687508	0.906141838664473
PRMT3	0.078570327945827	0.0806915892273598	0.0021212612815328	0.917164416125883
SPP1	0.00656483111105935	0.00868118430149232	0.00211635319043297	0.880175439513163
RAB13	0.107145668337295	0.109256169124456	0.00211050078716112	0.917873514445602
ZNF443	0.00741789599235955	0.0095276936386412	0.00210979764628165	0.61333572090435
ZNF831	0.0134167123425597	0.0155260991318219	0.00210938678926225	0.819646374662628
RAB40A	0.00379012610867217	0.00589777943319639	0.00210765332452422	0.572173375959471
RELL2	0.0796528793143741	0.0817597319096291	0.00210685259525499	0.817638733925386
AKAP6	0.00964205545026931	0.0117423302765762	0.00210027482630694	0.977161151959787
EHHADH	0.0195550824233792	0.0216476287581658	0.00209254633478667	0.975324234282719
TP53TG5	0.00275106610673635	0.00483960048985077	0.00208853438311442	0.572173375959471
ZBTB43	0.127014517729522	0.129102728908694	0.00208821117917227	0.614066650746117
PTK2	0.190209163756712	0.192294062751462	0.00208489899474956	0.609881827556153
LCMT2	0.0201775111595235	0.0222618274868669	0.00208431632734333	0.743764363513734
ADAMTS2	0	0.00205658665737906	0.00205658665737906	0.428671706251288
LYPD5	0	0.00205658665737906	0.00205658665737906	0.428671706251288
PCDHGB3	0	0.00205658665737906	0.00205658665737906	0.428671706251288
TAS2R50	0	0.00205658665737906	0.00205658665737906	0.428671706251288
TCF23	0	0.00205658665737906	0.00205658665737906	0.428671706251288
ZNF560	0	0.00205658665737906	0.00205658665737906	0.428671706251288
ANK1	0.0229578099071565	0.0250124630272617	0.00205465312010514	0.602971058230678
KRT15	0.00166329889133244	0.00370891391774895	0.00204561502641651	0.906141838664473
C2CD4C	0	0.00204448104394046	0.00204448104394046	0.428671706251288
DOK4	0	0.00204448104394046	0.00204448104394046	0.428671706251288
FOXH1	0	0.00204448104394046	0.00204448104394046	0.428671706251288
HHIPL2	0	0.00204448104394046	0.00204448104394046	0.428671706251288
SCTR	0	0.00204448104394046	0.00204448104394046	0.428671706251288
TMEM155	0	0.00204448104394046	0.00204448104394046	0.428671706251288
TTLL10	0	0.00203841887688402	0.00203841887688402	0.428671706251288
MAFG	0.250020787056445	0.252053734905835	0.0020329478493904	0.925873150112753
DENND2C	0.0050246615149862	0.00705271405882551	0.00202805254383931	0.880175439513163
KLC4	0.0727854072511731	0.0748084462643404	0.00202303901316729	0.806820141803025
TMLHE	0.0786000779281656	0.0806228861694532	0.00202280824128756	0.688314066335754
DSEL	0	0.00201516395075698	0.00201516395075698	0.428671706251288
MPPED1	0	0.00201516395075698	0.00201516395075698	0.428671706251288
SLC7A9	0	0.00201516395075698	0.00201516395075698	0.428671706251288
MUTYH	0.0598622893822673	0.0618767417385482	0.00201445235628093	0.835320988593135
MYLIP	0.209617647866637	0.211624492592746	0.00200684472610885	0.87687743476736
MFSD13A	0.00926785810482637	0.0112733709312986	0.00200551282647226	0.979316824707599
MINDY4	0.00230512024969075	0.00430908949345332	0.00200396924376257	0.906141838664473
PAM16	0.0188832699384508	0.0208864221666342	0.00200315222818339	0.896124023869712
TULP3	0.0444640243811626	0.0464637369185272	0.00199971253736459	0.97936942063812
BBS2	0.0455749754011938	0.0475728702261382	0.00199789482494438	0.816513048919181
ANKHD1-EIF4EBP3	0.0197742134885012	0.0217705254318919	0.0019963119433907	0.967806079241267
TBX1	0	0.00199294001414466	0.00199294001414466	0.428671706251288
H2BC10	0.0103440682834594	0.0123353105406725	0.00199124225721307	0.785301486050986
POLE3	0.568075372416653	0.570063098141682	0.00198772572502937	0.932142084795474
CCDC3	0.00125664202573773	0.00324326963951143	0.0019866276137737	0.906141838664473
SLC22A15	0.00905764365211769	0.0110431746313852	0.00198553097926749	0.849529259343375
ARHGEF10	0.0112392686959416	0.0132226008379205	0.00198333214197891	0.612434620827871
C17orf50	0.00621897955655442	0.0082017853006533	0.00198280574409887	0.604661733606084
HPS6	0.0644698313897378	0.0664486936720061	0.00197886228226836	0.530161402043431
RBM44	0.0085910627181905	0.010568024345049	0.00197696162685852	0.978347548334123
NKAIN1	0	0.00197193527099363	0.00197193527099363	0.428671706251288
HCAR2	0.00137115908970113	0.00333723653034552	0.00196607744064439	0.906141838664473
DLX4	0.00707909069222286	0.00904406302682492	0.00196497233460206	0.605047814795671
SPESP1	0.00214342545681627	0.00410084474980705	0.00195741929299078	0.572173375959471
TRIM45	0.00992464576110489	0.011879004660967	0.00195435889986211	0.611350850965359
TPH1	0.0132205036050602	0.0151727036570814	0.00195220005202119	0.806489823304824
INCENP	0.0529111951340452	0.0548621020956054	0.00195090696156019	0.705993101541605
CCN5	0	0.00193853955673853	0.00193853955673853	0.428671706251288
L1CAM	0	0.00193853955673853	0.00193853955673853	0.428671706251288
NLRP9	0.00199522823598769	0.00393376065784452	0.00193853242185682	0.906141838664473
ULBP2	0.00139154006838534	0.00332435424776401	0.00193281417937866	0.572173375959471
TTC34	0.00404569610316228	0.00596859838607609	0.00192290228291382	0.879816993653398
DVL2	0.102973346751792	0.104895194871563	0.00192184811977159	0.652493238603422
IGHA2	0.00313601767200473	0.00505780651058655	0.00192178883858182	0.572173375959471
GOLGA7B	0.00130885526177397	0.00322765319446063	0.00191879793268665	0.906141838664473
NMUR1	0.00519004191822598	0.00710561380464353	0.00191557188641754	0.572173375959471
PRKAR1B	0.035890260476912	0.0378037402899972	0.00191347981308523	0.640324240906428
FAM90A1	0.00336487970459613	0.00526687251256579	0.00190199280796966	0.879816993653398
RNF32	0.0269180377000539	0.0288187801737089	0.00190074247365505	0.587185432853641
FRS3	0.025114474334976	0.0270146907092894	0.00190021637431337	0.827679386325699
MAD1L1	0.00470094219709258	0.0065901187983046	0.00188917660121202	0.603879922030816
JAKMIP1	0	0.00188842431780129	0.00188842431780129	0.428671706251288
CRTC3	0.230268045707426	0.232153911407964	0.0018858657005372	0.922089100826265
PCLO	0.00224772448612807	0.00413002207677892	0.00188229759065085	0.906141838664473
DGCR8	0.0880442669423862	0.0899179314350043	0.00187366449261811	0.762667291242174
TUBB1	0.00432861096099795	0.0061907095177718	0.00186209855677384	0.572173375959471
HDAC7	0.114147460405057	0.116001762689721	0.00185430228466399	0.804941907457652
