gene	healthy_bm	skin_only	bm_involvement	logFC.bm_involvement.healthy_bm	logFC.bm_involvement.skin_only	pval
H4C1	0.0175924071632701	0.044540091081523	0.0236197165526324	0.00602730938936233	-0.0209203745288906	0.895820369756265
SPA17	0.0380734818300643	0.0573840761568112	0.0440891183065266	0.00601563647646234	-0.0132949578502845	0.617899887705071
SETD1A	0.107860702125171	0.129110391868056	0.113822042771357	0.00596134064618609	-0.0152883490966988	0.750982103686934
HERC5	0.352329440477331	0.436806845427463	0.358286225573037	0.00595678509570585	-0.0785206198544266	0.563480839362153
ZNF10	0.0676512717769552	0.0439617362674077	0.0736070880461896	0.00595581626923437	0.029645351778782	0.839635429929926
RIC8B	0.0985327915006861	0.133175859516484	0.104442933280737	0.00591014178005073	-0.0287329262357472	0.943267295125961
GSTZ1	0.15585976888947	0.182872553938621	0.161759627710109	0.00589985882063898	-0.0211129262285114	0.392594756715074
NLN	0.0506446008857494	0.06406913976378	0.0565236827811847	0.0058790818954353	-0.0075454569825953	0.414569762852639
CBLN3	0.0179041184362198	0.00630738206685098	0.0237664255217483	0.00586230708552858	0.0174590434548974	0.837504466734938
OCEL1	0.0969503554373507	0.0554359480229454	0.10276322644673	0.0058128710093797	0.047327278423785	0.563480839362153
FAM219B	0.0584220435259665	0.121484744629051	0.0642218751324394	0.00579983160647291	-0.0572628694966116	0.600935365149781
PDLIM5	0.0987744571804074	0.169741650759708	0.104564741681229	0.00579028450082207	-0.0651769090784787	0.647442127516297
GRK4	0.042416263161465	0.0549684123450093	0.0481548525322679	0.0057385893708029	-0.00681355981274133	0.976170826910576
UHRF2	0.251756984377186	0.345284650657476	0.257446974556236	0.00568999017904986	-0.0878376761012397	0.869241765904066
ZNF219	0.0581580879101968	0.0460729339923579	0.0638476018493048	0.00568951393910797	0.0177746678569469	1
NCOA6	0.203778466520566	0.203272080021612	0.209466557324553	0.00568809080398722	0.00619447730294084	0.928121783903851
FAM131A	0.0298964753721086	0.0263851688025051	0.0355807486548569	0.00568427328274837	0.00919557985235185	0.61517053636662
TSPAN33	0.0895689567007852	0.103666708642917	0.0952310870292045	0.00566213032841927	-0.00843562161371292	0.933800914179955
RAB5C	0.556113035199898	0.61241524001473	0.561711117222501	0.00559808202260359	-0.050704122792229	0.563480839362153
GSTA4	0.0428584429001142	0.0229621447764482	0.048453109656941	0.00559466675682677	0.0254909648804927	0.499519330176892
RETSAT	0.057957728797708	0.0771225449174456	0.0635388304807449	0.00558110168303683	-0.0135837144367007	0.85124954401682
JUP	0.0377954181794491	0.0598874866224558	0.043363699354372	0.00556828117492295	-0.0165237872680837	0.911983461629019
PPP1R21	0.218378407877375	0.158863728834647	0.223935311209584	0.00555690333220871	0.0650715823749365	0.617899887705071
HIPK3	0.238494381021981	0.329862468801625	0.244044315756349	0.00554993473436866	-0.0858181530452757	0.810189010508671
AARD	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
ACRBP	0	0.0608743101209657	0.00553508941809331	0.00553508941809331	-0.0553392207028724	0.563480839362153
FPGT-TNNI3K	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
HSPA4L	0	0.0136987093579817	0.00553508941809331	0.00553508941809331	-0.00816361993988844	0.563480839362153
MTUS2	0	0.00867572328237181	0.00553508941809331	0.00553508941809331	-0.0031406338642785	0.563480839362153
MYO18B	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
NTRK3	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
RIBC2	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
RNF182	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
SCN2A	0	0.0217806298815952	0.00553508941809331	0.00553508941809331	-0.0162455404635019	0.563480839362153
SGCA	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
SGSM1	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
SIGLEC7	0	0.021408838276013	0.00553508941809331	0.00553508941809331	-0.0158737488579197	0.563480839362153
SLC26A4	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
SLCO4A1	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
SNAI1	0	0.0291914521596234	0.00553508941809331	0.00553508941809331	-0.0236563627415301	0.924069838530072
SPDYE16	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.924069838530072
SRRM3	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
TEX22	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.924069838530072
TMEM86A	0	0	0.00553508941809331	0.00553508941809331	0.00553508941809331	0.563480839362153
TSFM	0	0.0218063899121601	0.00553508941809331	0.00553508941809331	-0.0162713004940668	0.563480839362153
ZNF517	0	0.0108393252280547	0.00553508941809331	0.00553508941809331	-0.00530423580996135	0.563480839362153
PIK3R5	0.242616595365373	0.242486791438354	0.248140812658854	0.00552421729348065	0.00565402122049977	0.888405768857648
ZNF417	0.0444659794677284	0.0491253855705853	0.0499862154986782	0.00552023603094978	0.000860829928092846	0.969981252584576
PGS1	0.020360319220824	0.152234242097689	0.0258782266798303	0.00551790745900624	-0.126356015417859	0.629935364526835
DARS2	0.057306821657608	0.121850716723081	0.0628022137467288	0.00549539208912075	-0.0590485029763525	0.936870301655338
GGH	0.137593911217876	0.330048914538688	0.143087547749929	0.00549363653205309	-0.186961366788759	0.925202999691195
ZNF135	0.0245121447252453	0.0328482787081491	0.0299594527586579	0.00544730803341267	-0.00288882594949112	0.909768623868642
SUPT4H1	0.0421103026544118	0.0227681757107877	0.0475462705273806	0.00543596787296882	0.0247780948165929	0.745354039505862
PITHD1	0.415832753274496	0.5113005604495	0.421255595489721	0.00542284221522571	-0.0900449649597785	0.839635429929926
ZNF16	0.0399807388331646	0.0557096710876962	0.0454032285424653	0.00542248970930071	-0.0103064425452309	0.617899887705071
EHD3	0.029508242043374	0	0.0349188679121596	0.0054106258687856	0.0349188679121596	0.617899887705071
ZNF518B	0.029637748425627	0.0830614579284628	0.0350390178798001	0.00540126945417304	-0.0480224400486627	0.850477884430032
SEPTIN1	0.632921038391978	0.581379555629362	0.638285623763446	0.00536458537146767	0.0569060681340836	0.986362388998849
LYRM9	0.0489646951828826	0.0605538879667725	0.0543007190358642	0.0053360238529816	-0.00625316893090836	0.738752377642429
ARHGAP11B	0.0179041184362198	0.0936946186844795	0.0231983604592238	0.00529424202300406	-0.0704962582252557	0.917251044305678
SLC22A23	0.0179041184362198	0.0774856868260909	0.0231559026414443	0.00525178420522452	-0.0543297841846466	0.895820369756265
RNPEP	0.303881718771781	0.270170331271478	0.309133124347781	0.00525140557600046	0.0389627930763027	0.582484453399588
FAM117B	0.184292945548546	0.159216398952938	0.189539527014676	0.00524658146613008	0.0303231280617379	0.672155972191299
SULT1A1	0.110168212486954	0.0878281437450441	0.115362308375418	0.00519409588846412	0.0275341646303736	0.493084501351677
ADPRM	0.0299671616689125	0.0235988661002371	0.0351133439252974	0.00514618225638499	0.0115144778250603	0.61517053636662
CLK2	0.190998882530975	0.209846511679975	0.196141426419261	0.00514254388828539	-0.0137050852607138	0.863690878402372
ANTXR2	0.596574927928523	1.00656114322206	0.601696965241887	0.0051220373133638	-0.404864177980177	0.979277340205986
CRACR2B	0.0742715318487151	0.0364173162328077	0.079389676522795	0.00511814467407984	0.0429723602899873	0.563480839362153
TAF1C	0.0673395605040055	0.0644921633280955	0.0724352237023094	0.00509566319830386	0.00794306037421387	0.86825515181626
MEAK7	0.0267532183938732	0.0215882567737208	0.0318432857143454	0.00509006732047221	0.0102550289406246	0.617899887705071
TTC26	0.0230723356838504	0.0176586784534673	0.0281515172538161	0.00507918156996566	0.0104928388003488	0.909768623868642
ADCK1	0.0266724671469614	0.030654909551238	0.0317363353530764	0.00506386820611497	0.00108142580183838	0.617899887705071
ZNF747	0.046504221035524	0.17444009282007	0.0515663924994752	0.0050621714639512	-0.122873700320595	0.751955960425307
DDT	0.0147230824955986	0.0668316386243658	0.0197727833682839	0.00504970087268521	-0.047058855256082	0.831617422305129
SMURF2	0.250334468895329	0.218369666753362	0.255369350063087	0.00503488116775819	0.0369996833097254	0.952040807746003
SRD5A3	0.198207145089078	0.240086573229883	0.20323058194992	0.00502343686084181	-0.0368559912799629	0.907068801204713
GRPEL2	0.0246794030871909	0.0969755060736994	0.0296928151125417	0.00501341202535081	-0.0672826909611577	0.617899887705071
GSK3A	0.203582724446156	0.271116748698192	0.208548230859775	0.00496550641361937	-0.0625685178384164	0.563480839362153
FBXO42	0.091535571642826	0.257906216956491	0.0964895567725527	0.00495398512972675	-0.161416660183938	0.917251044305678
ITIH4	0.0230723356838504	0.0140373700351575	0.0280192899300816	0.00494695424623113	0.013981919894924	0.902348042747701
ATXN7L1	0.0729024345432498	0.0856367337150851	0.0778392899867977	0.00493685544354791	-0.00779744372828739	0.778123247829679
TOE1	0.117337854412517	0.133347692730591	0.122273090645138	0.00493523623262167	-0.011074602085453	1
RTN4	1.15240803374383	1.30764569669363	1.15733137310801	0.00492333936417699	-0.150314323585623	0.66671779160381
ZFYVE28	0.0369908550322453	0.00902600165801416	0.0418833980381098	0.0048925430058645	0.0328573963800956	0.617899887705071
DNAJC13	0.221551625254237	0.329876681713592	0.226438964762148	0.00488733950791084	-0.103437716951444	0.816971290384636
NKIRAS1	0.0475005804299287	0.0449907520379169	0.0523404908813521	0.00483991045142336	0.00734973884343523	0.745354039505862
GTF3C5	0.141202825328222	0.152334279813422	0.145976050828724	0.00477322550050241	-0.00635822898469784	0.87160055484112
BSCL2	0.0330338542094226	0.0451660659463437	0.037782443793119	0.00474858958369642	-0.00738362215322467	0.850477884430032
IQCB1	0.266265442095573	0.234233400016068	0.27101241890522	0.00474697680964692	0.0367790188891525	0.848324125288879
ZNF76	0.0410769203881665	0.0144865882854254	0.0458186516784313	0.00474173129026474	0.0313320633930059	0.856045715086768
ERCC2	0.116090322084034	0.0484369430206219	0.120731867838436	0.00464154575440123	0.0722949248178136	0.705250856828904
GNA13	0.265819950979605	0.377605772390069	0.270444621119917	0.00462467014031248	-0.107161151270152	0.853969657365191
ANGEL2	0.28401125272558	0.328497685509694	0.288582617700568	0.00457136497498761	-0.0399150678091261	0.93245085833522
LRFN1	0.020360319220824	0.0630417806921645	0.024912421204279	0.00455210198345497	-0.0381293594878854	0.837504466734938
GIPC1	0.0707843570109806	0.079519603573583	0.0753354066419997	0.00455104963101914	-0.00418419693158328	0.563480839362153
SFXN2	0.0615433796444225	0.00542068511391996	0.0660807824181902	0.00453740277376768	0.0606600973042702	0.676823366681703
SETDB2	0.191807167345707	0.302776150569116	0.19634361759306	0.00453645024735255	-0.106432532976056	0.924069838530072
SLC17A9	0.0147230824955986	0	0.0192517444689656	0.00452866197336697	0.0192517444689656	0.925202999691195
GBA	0.10649330906718	0.113510150071214	0.111009202118777	0.00451589305159671	-0.0025009479524369	0.548870005992479
LRPPRC	0.521028147096962	0.546801980951335	0.525509781631152	0.00448163453418926	-0.0212921993201833	0.675831892426735
UBE2E1	0.296379890594191	0.384787062408427	0.300815299348907	0.00443540875471637	-0.0839717630595195	0.993034942966458
KLHL5	0.0775596416619517	0.128750262629345	0.0819657308504324	0.00440608918848066	-0.0467845317789127	0.956590297665658
C9orf40	0.0166397283005639	0.0756004546576182	0.0210313869898401	0.00439165868927621	-0.0545690676677781	0.837504466734938
ABLIM1	0.0496032776754763	0.0521562472492846	0.0539837257838087	0.00438044810833239	0.00182747853452405	0.911983461629019
RAP2B	0.42918261230415	0.589960582649187	0.433523019914886	0.00434040761073673	-0.1564375627343	0.692861650319515
CRCP	0.229586078001147	0.293666884275711	0.233861350420734	0.00427527241958675	-0.0598055338549774	0.653878565036903
PHLDB2	0.0266724671469614	0.0805124184337588	0.0309323505392603	0.00425988339229897	-0.0495800678944984	0.837504466734938
FCHSD1	0.107411573904111	0.124079037412122	0.111650200997912	0.00423862709380178	-0.0124288364142101	0.837504466734938
FAM20B	0.117022528728823	0.204131850411475	0.121235094791437	0.00421256606261432	-0.0828967556200381	0.858648041268848
UPP1	0.0726756133593267	0.0406535655523648	0.0768793070055263	0.0042036936461996	0.0362257414531615	0.563480839362153
TCTA	0.102391616687127	0.208313371484993	0.106587998168404	0.004196381481277	-0.101725373316589	0.74248935888008
ITGB7	0.277715978191765	0.239708455689719	0.281909662413955	0.00419368422218985	0.0422012067242361	0.563480839362153
BAZ2B	0.620389519477489	0.845357917406474	0.624577628287157	0.00418810880966858	-0.220780289119317	0.775193773590495
ZKSCAN8	0.061329972465075	0.169401371726904	0.0654893384756475	0.00415936601057252	-0.103912033251256	0.825713865497466
ZSCAN31	0.0410769203881665	0.0379125191834586	0.0452282340404874	0.00415131365232085	0.00731571485702874	0.499519330176892
POLI	0.124114565591157	0.120058201739273	0.128226202550981	0.00411163695982447	0.00816800081170771	0.969441077144634
SELENOI	0.0736999743310581	0.136188495568685	0.077762102588802	0.00406212825774398	-0.0584263929798829	0.935344629602399
RIOX1	0.0489520811935802	0.0808562011628954	0.052980781656581	0.00402870046300077	-0.0278754195063145	0.499519330176892
AKT2	0.221708903742751	0.260147010139934	0.225712337689096	0.00400343394634553	-0.0344346724508378	0.698522712283873
HNRNPK	1.78778085362626	2.21257816674935	1.79176181698376	0.00398096335750497	-0.420816349765581	0.407914043090978
SHFL	0.0727244683966137	0.134933966822809	0.0766309784140658	0.00390651001745204	-0.0583029884087432	0.986194730187062
INPP5K	0.163774173057586	0.177244894839372	0.167680348021733	0.00390617496414689	-0.00956454681763882	0.929372128193417
PKN1	0.499413451183654	0.405067811150679	0.503296298321909	0.00388284713825521	0.0982284871712302	0.555909120574293
TLN1	1.25696951987262	1.64592337908611	1.26082268890915	0.00385316903653221	-0.385100690176954	0.0664575891317844
PIGN	0.140244035089312	0.139514681949586	0.144080037435471	0.00383600234615949	0.0045653554858851	0.6147092178438
CD55	0.408048481244911	0.534301167202556	0.411880457164944	0.00383197592003215	-0.122420710037612	0.73285884862717
CERS2	0.339971504762835	0.371498557961434	0.343732960435562	0.0037614556727269	-0.027765597525872	0.727870328938945
MBD5	0.24584267594564	0.264098532317054	0.249595054666195	0.00375237872055545	-0.0145034776508584	0.481712907127496
CSKMT	0.039428539031598	0.0796068481300398	0.0431571534341655	0.00372861440256748	-0.0364496946958743	0.923942729326722
ATPSCKMT	0.0497327386140635	0.0685723912997092	0.0534389787288074	0.00370624011474399	-0.0151334125709017	0.595784215418565
SMIM10L1	0.424109891157267	0.566264053727601	0.427800698355968	0.00369080719870091	-0.138463355371633	0.662047109799014
DCAKD	0.0566396288158739	0.0512320570299534	0.0602208850746801	0.00358125625880626	0.00898882804472674	0.976196390400571
IKZF1	1.53660909833184	1.75735934856813	1.54018537822971	0.00357627989787468	-0.217173970338414	0.925202999691195
IKZF4	0.0306645188032895	0.0403474447986799	0.0342223792341503	0.00355786043086087	-0.00612506556452962	0.831617422305129
SLC25A3	1.90063992523379	1.6608490234525	1.90415998501992	0.00352005978613534	0.24331096156742	0.772725420628052
SRPRB	0.314688578499658	0.384199335216733	0.318196618108213	0.00350803960855528	-0.0660027171085195	0.772034667704232
NKD2	0.0245121447252453	0.00333016294408516	0.0279627908629721	0.0034506461377268	0.0246326279188869	0.617899887705071
PPM1N	0.0297070681091617	0	0.0331469901145415	0.00343992200537973	0.0331469901145415	0.617899887705071
PSPH	0.0651292659135036	0.0636304968797732	0.0685595873045697	0.00343032139106611	0.00492909042479649	0.511507463386207
SGO2	0.123658109380134	0.193959802226567	0.127078646534522	0.00342053715438799	-0.0668811556920455	0.959952821012576
RAVER2	0.047754089280965	0.0902496882752505	0.0511669310944018	0.00341284181343683	-0.0390827571808486	0.293891683874614
ZFP62	0.122924513426087	0.0814598727805222	0.126302315003787	0.00337780157769997	0.0448424422232649	0.959533773553718
SNTB1	0.0668873304043538	0.0663577701505871	0.0702636934900206	0.0033763630856668	0.00390592333943356	0.839635429929926
RETREG1	0.0676009705604358	0.0334365928171065	0.0709291022727397	0.00332813171230385	0.0374925094556331	0.935344629602399
MTBP	0.0179041184362198	0.0225214331475772	0.0212123221609203	0.00330820372470058	-0.00130911098665685	0.481712907127496
LONP2	0.398051912647307	0.556463347499605	0.401351790733223	0.00329987808591586	-0.155111556766382	0.377239147500028
BAG2	0.0264397042840361	0.0518577088805134	0.0296972279570595	0.00325752367302336	-0.0221604809234539	0.617899887705071
PROSER3	0.0575394333039883	0.142236953489455	0.0606994782401235	0.0031600449361352	-0.0815374752493317	0.738752377642429
LEKR1	0.0230723356838504	0.0113606631667033	0.0262089379373621	0.00313660225351164	0.0148482747706588	0.837504466734938
CRYL1	0.0495120399678866	0.025150345739343	0.0526369433019914	0.00312490333410482	0.0274865975626484	0.738752377642429
CDYL2	0.042271810250461	0.0421673571353131	0.0453949762196865	0.00312316596922554	0.00322761908437341	0.643869405569256
AIDA	0.392218081967131	0.539826899794023	0.395321411039442	0.00310332907231131	-0.144505488754581	0.30000586374881
ENHO	0.0266724671469614	0.0701352375773046	0.029758130419107	0.00308566327214558	-0.0403771071581976	0.617899887705071
CDK17	0.107656251071441	0.107949171360405	0.110718255673393	0.00306200460195243	0.00276908431298786	0.943267295125961
DTNB	0.017793512320767	0.0251890211542377	0.0208503251834599	0.00305681286269292	-0.00433869597077778	0.612016180299225
MAN1B1	0.0756552639209985	0.213526758604981	0.078677693030982	0.00302242910998347	-0.134849065573999	0.493084501351677
SMIM5	0.28859824378283	0.340691798219648	0.291619115127753	0.00302087134492346	-0.0490726830918948	0.470597140649187
SHMT1	0.0147230824955986	0.0525209552658386	0.0177423192115696	0.00301923671597091	-0.034778636054269	0.623404982067875
ARL4A	0.267529615729838	0.254987553845994	0.270546485327207	0.00301686959736885	0.0155589314812126	0.972632586560824
CALR	1.41219939625693	1.64878284308907	1.41514978788621	0.00295039162928412	-0.233633055202864	0.895850146522548
VSIG10	0.0891095954745289	0.0202843611844011	0.0919399588064825	0.00283036333195352	0.0716555976220814	0.563480839362153
RHOT1	0.234811692206632	0.291736767550273	0.237634562264931	0.0028228700582999	-0.0541022052853415	0.925202999691195
KATNB1	0.160791901023766	0.0509097291745604	0.163567891709081	0.00277599068531492	0.11265816253452	0.518067555214148
COQ4	0.216031910144669	0.299225821072432	0.218795312069527	0.00276340192485788	-0.0804305090029046	0.885784971069835
PCCB	0.20868117923316	0.215305093468754	0.211416698997299	0.00273551976413944	-0.00388839447145442	0.760774512973639
ZNF331	0.113050059447295	0.156427881420924	0.1157398734337	0.00268981398640458	-0.0406880079872246	0.834809511266375
FTCDNL1	0.0976465858824605	0.0904867346518707	0.100278162811435	0.00263157692897441	0.00979142815956417	0.834809511266375
PGBD1	0.0392352272208439	0.0799015746325495	0.0418174237123544	0.00258219649151053	-0.0380841509201951	0.874797335924431
UFSP1	0.0179041184362198	0.0169453615075653	0.0204690959644377	0.00256497752821793	0.0035237344568724	0.831617422305129
EPB41L3	0.0147230824955986	0.0301362103623116	0.0172193256290437	0.00249624313344503	-0.012916884733268	0.925202999691195
TMEM191C	0.0356397513510645	0.0346458426380601	0.0380854564733065	0.00244570512224202	0.0034396138352464	0.617899887705071
SPATS2L	0.185389301113983	0.312199425861844	0.187818978006708	0.00242967689272441	-0.124380447855136	0.916892369655234
GVQW3	0.0179041184362198	0.0106287155449147	0.0203286075348245	0.00242448909860468	0.00969989198990979	0.925202999691195
AP4B1	0.0491878296058128	0.108885620330301	0.0516059563624949	0.00241812675668215	-0.0572796639678064	0.534589746951484
BCAS3	0.114657099202613	0.011859917510587	0.117064873449295	0.00240777424668105	0.105204955938708	0.676823366681703
TMEM238	0.118314639638244	0.134719949409586	0.120706945975735	0.00239230633749096	-0.0140130034338515	0.64705837959145
SPATA24	0.029508242043374	0	0.031808045972428	0.00229980392905396	0.031808045972428	0.837504466734938
GPR137	0.0954030054825634	0.12544797127774	0.097685624345679	0.00228261886311568	-0.0277623469320609	0.772725420628052
DDTL	0.0245121447252453	0.00333016294408516	0.0267845675141544	0.0022724227889091	0.0234544045700692	0.925202999691195
CBY1	0.0289138014825925	0.0710886032650546	0.0311225491640352	0.00220874768144272	-0.0399660541010194	0.837504466734938
ABHD2	0.263794146830536	0.321171387806082	0.265990981743846	0.00219683491330941	-0.055180406062236	0.681223191865605
LCMT2	0.0344647471102142	0.0103685464138966	0.0366280015103874	0.00216325440017321	0.0262594550964908	0.617899887705071
TRAPPC13	0.0965691753181272	0.0883943734686198	0.0987147105916611	0.00214553527353395	0.0103203371230414	0.495925261982239
CASP2	0.266008972757825	0.317727773688895	0.268099279996692	0.00209030723886788	-0.0496284936922026	0.99998077137706
NKTR	1.00814900993739	1.09094525960965	1.01021843634386	0.00206942640647223	-0.0807268232657898	0.628677000203017
ZNF165	0.0421103026544118	0.0300025642011731	0.0441731713463142	0.00206286869190243	0.0141706071451412	0.617899887705071
ADAM17	0.171138893296515	0.135340502061656	0.173188554109208	0.00204966081269334	0.0378480520475521	0.924069838530072
PEX7	0.0561061898932731	0.0579482128803224	0.0581150082232408	0.00200881832996769	0.00016679534291833	0.986194730187062
KLHL12	0.0689616872138014	0.0654199120419197	0.0709692333465143	0.0020075461327129	0.00554932130459453	0.600935365149781
WWP2	0.110691625326517	0.0985929308792444	0.112689896400456	0.00199827107393842	0.0140969655212113	0.595784215418565
CDK8	0.0725506831923231	0.083313661734831	0.0745369374372252	0.00198625424490206	-0.00877672429760577	0.767357974642314
TM9SF4	0.168594792675541	0.136132447333961	0.1705636681366	0.0019688754610587	0.0344312208026381	0.695969648929265
STIM1	0.289228805981933	0.228911103057829	0.291151702867019	0.0019228968850859	0.0622405998091897	0.896085143575325
DMAC2	0.266689739062865	0.196615432756062	0.268520736774868	0.00183099771200329	0.0719053040188057	0.526917690559282
TTL	0.124898418343637	0.233281014935582	0.126675022311216	0.00177660396757916	-0.106605992624366	0.947165567836669
POU4F1	0.0399807388331646	0.0389861587900025	0.0417540411298967	0.00177330229673216	0.00276788233989425	0.617899887705071
NUDT2	0.241176441472271	0.181277395423402	0.242949411586386	0.00177297011411548	0.0616720161629842	0.72671098379984
FAM234A	0.0920552513457189	0.104960519449943	0.0938050178203642	0.00174976647464527	-0.0111555016295786	0.481712907127496
FAM222B	0.049236559419746	0.0633215762901581	0.0509690357052849	0.00173247628553885	-0.0123525405848732	0.745354039505862
SLC29A1	0.0306645188032895	0.0857481324537664	0.032354826910489	0.00169030810719957	-0.0533933055432774	0.902348042747701
DESI2	0.373078548941168	0.358492281269564	0.374763821318455	0.00168527237728699	0.0162715400488906	0.574857435341338
DNAJB5	0.0230723356838504	0	0.0247530344959166	0.00168069881206612	0.0247530344959166	0.837504466734938
DGKH	0.0246794030871909	0.0180279952123867	0.0263018814811673	0.00162247839397636	0.00827388626878055	0.895820369756265
CCDC78	0.0230746861937741	0.00333016294408516	0.0246631441976138	0.00158845800383974	0.0213329812535287	0.909768623868642
CALD1	0.029508242043374	0.014668308508302	0.0310826859753321	0.00157444393195805	0.0164143774670301	0.837504466734938
CRIM1	0.120345244898453	0.108170099720408	0.12190208369922	0.001556838800767	0.0137319839788114	0.636493110799879
NYNRIN	0.0424188489432269	0.0475838651560366	0.0439631814326098	0.0015443324893829	-0.0036206837234268	0.617899887705071
SLA	0.134053461406432	0.15528814127927	0.13557786145678	0.00152440005034812	-0.0197102798224898	0.513635827953537
RNASE6	1.27865626626427	1.66739773483895	1.28013077868569	0.00147451242141416	-0.387266956153266	0.563480839362153
TNFAIP2	0.066653205980126	0.102888361018322	0.0681171097607478	0.00146390378062186	-0.034771251257574	0.738752377642429
DHX16	0.0767310348771768	0.23077057477493	0.0781340989461453	0.00140306406896844	-0.152636475828785	0.585587151226605
ALKBH6	0.106412361005853	0.0332684517518619	0.107803382699162	0.00139102169330978	0.0745349309473006	0.481712907127496
NOL8	0.267406051286861	0.476654204942271	0.268771433239539	0.00136538195267821	-0.207882771702732	0.707633119176414
GNB2	0.72494614884913	1.0303254459615	0.726295393976172	0.00134924512704249	-0.304030051985326	0.596182732595747
ICAM1	0.0306645188032895	0.0927282911441215	0.0319991326686255	0.00133461386533606	-0.060729158475496	0.843648612061972
PODXL	0.0246794030871909	0.0108142550691617	0.0259640900607396	0.00128468697354871	0.0151498349915779	0.837504466734938
ABI1	0.653673820974079	0.775088785937576	0.654950624337605	0.00127680336352598	-0.120138161599971	0.968512640030879
KLHL11	0.0567203800627857	0.0756410383908962	0.0579403155564984	0.00121993549371274	-0.0177007228343978	0.959661226777591
FAM120A	0.465350611945988	0.705511201332211	0.466543746509636	0.00119313456364806	-0.238967454822575	0.362839437509372
NANP	0.0175924071632701	0.0226162580406669	0.0187595938182906	0.00116718665502054	-0.00385666422237629	0.612016180299225
ARHGEF3	0.152447112555474	0.178876252203796	0.153549837519614	0.00110272496413991	-0.0253264146841818	0.685290536771784
PPP1R14B	2.44806471487272	2.44734467081019	2.44908532934726	0.00102061447453394	0.00174065853706962	0.149008323907555
E2F8	0.0175924071632701	0.105706312187873	0.0186116775940744	0.00101927043080437	-0.0870946345937987	0.623404982067875
HHAT	0.177836174256142	0.16761465445392	0.178833347198156	0.000997172942014679	0.0112186927442362	0.924069838530072
PTGR1	0.0510248380241135	0.130188742134842	0.0519680726024815	0.000943234578368007	-0.07822066953236	0.91777286667298
ANKRD54	0.10453939103576	0.18367715967638	0.105467825927903	0.000928434892143074	-0.0782093337484764	0.843439712997942
SLC2A13	0.020360319220824	0	0.021248212930704	0.000887893709879989	0.021248212930704	0.837504466734938
HIF1AN	0.0967359068626378	0.227181236094509	0.0975921281149726	0.00085622125233481	-0.129589107979536	0.843439712997942
DPY19L3	0.110208451522611	0.102968521950006	0.111038112922522	0.000829661399911322	0.00806959097251667	0.864927679906374
SKP2	0.0488927721064877	0.134172897889417	0.0496795777149091	0.000786805608421405	-0.0844933201745078	0.981188511173817
C6orf163	0.0147230824955986	0	0.0154984779918519	0.000775395496253295	0.0154984779918519	0.925202999691195
SENP8	0.0147230824955986	0.0197103971894761	0.0154962975717468	0.000773215076148146	-0.00421409961772929	0.925202999691195
IST1	0.413176071908208	0.463281346458938	0.413942619062875	0.000766547154667452	-0.0493387273960623	0.595784215418565
TNFAIP8L1	0.0592285387786355	0.071631603307023	0.0599735789944722	0.000745040215836698	-0.0116580243125509	0.631158827961309
ZNF12	0.198514383547483	0.219632100957758	0.199238640743086	0.000724257195603678	-0.0203934602146715	0.996442467436405
HOPX	0.0175924071632701	0.0475859583039491	0.0183068096259401	0.000714402462670096	-0.0292791486780089	0.925202999691195
IL2RB	0.0175924071632701	0.0449280819497818	0.0183068096259401	0.000714402462670096	-0.0266212723238417	0.925202999691195
SH2D2A	0.0175924071632701	0.00542068511391996	0.0183068096259401	0.000714402462670096	0.0128861245120202	0.925202999691195
SYT15	0.0299671616689125	0.0219088807049414	0.0306795176947972	0.000712356025884691	0.00877063698985573	0.617899887705071
NFXL1	0.20938352835623	0.185080032100337	0.210039833557407	0.000656305201177515	0.02495980145707	0.775193773590495
KIAA0319L	0.154363430500518	0.280437868081893	0.154976383521358	0.000612953020839857	-0.125461484560535	0.925202999691195
TSC1	0.108376823244682	0.175373544767027	0.108989332687104	0.000612509442421943	-0.0663842120799233	0.499519330176892
PXYLP1	0.0369874697024023	0.014374766085076	0.0375889201247525	0.000601450422350221	0.0232141540396765	0.925202999691195
CCDC51	0.0344647471102142	0.0944723753914209	0.0350535257328901	0.000588778622675916	-0.0594188496585308	0.924069838530072
EHMT2	0.302173174380691	0.398854171569381	0.302759480260187	0.000586305879496818	-0.0960946913091935	0.643869405569256
KIF17	0.244074395729188	0.162355472147297	0.244652380408021	0.000577984678832549	0.0822969082607235	0.619420472295548
